pairid,argid,propid_to,propid_from,text_to,text_from,relation,causal_3_cause,causal_3_obstruct,causal_3_else
00222_4#00222_4_7,00222,00222_4,00222_4_7,The Fairness Doctrine in the United States should be reinstated.,Fairness Doctrine helps advance free speech values,1,0.9996720552444458,0.00019539390632417053,0.0001324888289673254
00576_4#00576_4_2,00576,00576_4,00576_4_2,Internet access is a human right.,"Internet as ""right"" forces providing it to mountain cabins",-1,0.001042435527779162,0.00017683315672911704,0.9987807869911194
00576_4#00576_4_3,00576,00576_4,00576_4_3,Internet access is a human right.,Calling Internet a right is part of entitlement culture,-1,0.0004611615149769932,3.2232244848273695e-05,0.9995065927505493
00721_6#00721_6_1,00721,00721_6,00721_6_1,The military should be allowed to recruit in public schools.,Military provides important role in disadvantaged communities,1,0.8102761507034302,0.00011176435509696603,0.18961215019226074
00781_3#00781_3_1,00781,00781_3,00781_3_1,Terms should be limited in US Congress.,Term limits are for uninformed and lazy voters,-1,0.00036649114917963743,2.6681851522880606e-05,0.9996067881584167
00781_3#00781_3_3,00781,00781_3,00781_3_3,Terms should be limited in US Congress.,Voters best at deciding to retain/reject incumbents,-1,0.9796185493469238,4.326644557295367e-05,0.02033817209303379
00781_3#00781_3_4,00781,00781_3,00781_3_4,Terms should be limited in US Congress.,"Educated electorate, not term limits, is the answer",-1,0.002382126869633794,0.00010760749864857644,0.9975101947784424
00864_10#00864_10_1,00864,00864_10,00864_10_1,Nations should increase economic and social protections for migrants.,Anti illegal immigration measures can violate human rights,1,0.8908607959747314,0.0003272070025559515,0.10881203413009644
00970_3#00970_3_1,00970,00970_3,00970_3_1,I should go to law school.,Lawyers can be jerks; very hard to compete against,-1,0.00037375252577476203,9.989580576075241e-06,0.999616265296936
01122_3#01122_3_1,01122,01122_3,01122_3_1,In some cases juveniles should be tried as adults.,Problem of juvenile crime is on the rise,1,0.06897477060556412,0.0020943302661180496,0.9289308786392212
01122_3#01122_3_2,01122,01122_3,01122_3_2,In some cases juveniles should be tried as adults.,"Juvenile crimes are serious, need adult punishment",1,0.9262593984603882,0.01752154715359211,0.056219059973955154
00889_10#00889_10_1,00889,00889_10,00889_10_1,Tibet should seek and gain independence.,Protecting Tibetan culture by opposing modernization is wrongheaded.,-1,0.8844260573387146,0.0014843072276562452,0.11408963054418564
00889_10#00889_10_5,00889,00889_10,00889_10_5,Tibet should seek and gain independence.,Chinas development aid to Tibet only consolidates its control,1,0.9633464217185974,0.02369784377515316,0.012955604121088982
00911_8#00911_8_2,00911,00911_8,00911_8_2,New Orleans should be fully rebuilt and restored.,"Government should fund residents, not rebuilding New Orleans",-1,0.0047113713808357716,0.0044195884838700294,0.9908690452575684
01039_13#01039_13_3,01039,01039_13,01039_13_3,"Handguns should be banned in Washington, DC.",Numerous DC groups and organizations oppose the ban,-1,0.013891453854739666,0.00011037653166567907,0.9859981536865234
00686_3#00686_3_2,00686,00686_3,00686_3_2,There should be a college football playoffs.,"Every sport has playoff, why not college football?",1,0.0031605795957148075,8.902644185582176e-05,0.9967504739761353
00889_18#00889_18_1,00889,00889_18,00889_18_1,Tibet should seek and gain independence.,Chinas militarization of Tibet is damaging its environment,1,0.955801784992218,0.016463272273540497,0.027734944596886635
00889_18#00889_18_3,00889,00889_18,00889_18_3,Tibet should seek and gain independence.,Chinas occupation of Tibet has led to massive deforestation,1,0.9970506429672241,0.001924009877257049,0.0010252328356727958
01215_1#01215_1_3,01215,01215_1,01215_1_3,Public nudity should be allowed.,Banning public nudity is offensive to nudists.,-1,0.2956852316856384,0.06210191920399666,0.6422128081321716
01290_1#01290_1_2,01290,01290_1,01290_1_2,Mountaintop removal coal mining should be banned.,Mountaintop removal very costly in premature mortality.,1,0.8911648988723755,0.06515022367238998,0.04368496686220169
01290_1#01290_1_3,01290,01290_1,01290_1_3,Mountaintop removal coal mining should be banned.,Mountaintop removal harms local drinking water.,1,0.88556307554245,0.1103515625,0.004085345193743706
01290_2#01290_2_5,01290,01290_2,01290_2_5,Mountaintop removal coal mining should be banned.,Valley fills often cause the flooding of communities.,1,0.7933263778686523,0.004854392725974321,0.2018192708492279
01290_4#01290_4_6,01290,01290_4,01290_4_6,Mountaintop removal coal mining should be banned.,Mountaintop removal often only way to develop land,-1,0.5125973224639893,0.44377854466438293,0.04362412914633751
01290_5#01290_5_11,01290,01290_5,01290_5_11,Mountaintop removal coal mining should be banned.,Transport trucks in mountaintop removal damage environment.,1,0.9781262278556824,0.020856941118836403,0.0010168375447392464
01290_5#01290_5_5,01290,01290_5,01290_5_5,Mountaintop removal coal mining should be banned.,Permits require miners to restore or adapt mines.,-1,0.3700050711631775,0.005302512552589178,0.6246924996376038
01290_5#01290_5_6,01290,01290_5,01290_5_6,Mountaintop removal coal mining should be banned.,Small percentage of coal mines are open ones.,-1,0.5923376679420471,0.4054352641105652,0.0022270907647907734
01290_7#01290_7_2,01290,01290_7,01290_7_2,Mountaintop removal coal mining should be banned.,Explosives/machines in mountaintop removal replace jobs,1,0.6845402121543884,0.314052939414978,0.0014068414457142353
01290_7#01290_7_3,01290,01290_7,01290_7_3,Mountaintop removal coal mining should be banned.,Mountaintop coal mining is critical to some regions,-1,0.9804321527481079,0.01641768403351307,0.0031501681078225374
01290_7#01290_7_4,01290,01290_7,01290_7_4,Mountaintop removal coal mining should be banned.,Holding up mountaintop removal mining costs jobs.,-1,0.14472509920597076,0.00039931348874233663,0.8548756241798401
01198_11#01198_11_1,01198,01198_11,01198_11_1,Laws should be passed to limit gun ownership further.,Effective gun control is infeasible,-1,0.2288651168346405,0.7102236747741699,0.06091121956706047
01198_7#01198_7_12,01198,01198_7,01198_7_12,Laws should be passed to limit gun ownership further.,Self-defense with a gun is rare,-1,0.016679178923368454,0.7099387645721436,0.2733820080757141
01170_3#01170_3_10,01170,01170_3,01170_3_10,Violent video games for minors should be banned.,Legislators have grounds to conclude harm to children.,1,0.0008662868058308959,8.996106043923646e-05,0.9990437626838684
01170_5#01170_5_10,01170,01170_5,01170_5_10,Violent video games for minors should be banned.,No tradition of protecting children from depictions of violence,-1,0.8623517751693726,0.0029648938216269016,0.13468337059020996
01006_1#01006_1_5,01006,01006_1,01006_1_5,Nuclear Weapons should be abolished.,The plutonium in nuclear warheads cannot simply be destroyed.,-1,0.9630913138389587,0.003361356910318136,0.033547334372997284
01006_4#01006_4_6,01006,01006_4,01006_4_6,Nuclear Weapons should be abolished.,Nuclear deterrence remains important in the post-Cold War era,-1,0.9417306780815125,0.0007723073358647525,0.05749708414077759
01006_6#01006_6_7,01006,01006_6,01006_6_7,Nuclear Weapons should be abolished.,Those that seek nuclear weapons are more likely to use them.,1,0.9948906898498535,0.0024227125104516745,0.002686477266252041
01006_6#01006_6_9,01006,01006_6,01006_6_9,Nuclear Weapons should be abolished.,Nuclear deterrence is a superior to doctrines of preventive war,-1,0.05113726109266281,0.0002925997832790017,0.9485701322555542
01006_7#01006_7_8,01006,01006_7,01006_7_8,Nuclear Weapons should be abolished.,States could be compelled via guilt to sign a nuclear weapons ban,1,0.010768900625407696,0.0004531946324277669,0.9887779355049133
00148_11#00148_11_3,00148,00148_11,00148_11_3,Marijuana should be legalized.,Legal marijuanas social costs will negate new tax revenues.,-1,0.001043082564137876,6.503998883999884e-05,0.9988918900489807
00148_15#00148_15_15,00148,00148_15,00148_15_15,Marijuana should be legalized.,Marijuana is only unhealthy or risky when abused.,1,0.5955570340156555,0.09070083498954773,0.31374213099479675
00148_15#00148_15_16,00148,00148_15,00148_15_16,Marijuana should be legalized.,Marijuana is not a threat to society only because it is illegal,-1,0.5318185687065125,0.0006579836481250823,0.467523455619812
00148_16#00148_16_3,00148,00148_16,00148_16_3,Marijuana should be legalized.,Marijuana ban actually incentivized production of higher potencies,1,0.46549689769744873,0.513278067111969,0.021225042641162872
00148_16#00148_16_9,00148,00148_16,00148_16_9,Marijuana should be legalized.,Users simply smoke less of potent pot to achieve the same high,1,0.9909282326698303,0.001466398243792355,0.0076053510420024395
00148_5#00148_5_5,00148,00148_5,00148_5_5,Marijuana should be legalized.,Marijuana can have a beneficial mind-altering effect if used right,1,0.10522628575563431,0.058671411126852036,0.8361022472381592
00148_7#00148_7_7,00148,00148_7,00148_7_7,Marijuana should be legalized.,The Netherlands has lower Marijuana consumption rates than the United States.,1,0.7265053391456604,0.172898530960083,0.1005961000919342
00161_10#00161_10_1,00161,00161_10,00161_10_1,Assisted suicide should be legalized.,Euthanasia would not deny protections for disabled against murder,1,0.00019421048637013882,1.7451397070544772e-05,0.9997883439064026
00161_10#00161_10_2,00161,00161_10,00161_10_2,Assisted suicide should be legalized.,Evidence suggests that the majority of disabled support euthanasia,1,0.9975981116294861,5.025641803513281e-05,0.0023515871725976467
00161_10#00161_10_8,00161,00161_10,00161_10_8,Assisted suicide should be legalized.,Government can adequately regulate euthanasia in cases involving disabled,1,0.3977602422237396,0.009509973227977753,0.5927297472953796
00161_11#00161_11_6,00161,00161_11,00161_11_6,Assisted suicide should be legalized.,Legalizing euthanasia places an unreasonable burden on doctors,-1,0.0001350412203464657,5.880152457393706e-05,0.9998062252998352
00161_11#00161_11_7,00161,00161_11,00161_11_7,Assisted suicide should be legalized.,Trained physicians are qualified to aid patients in decision to die,1,0.9631231427192688,0.030475297942757607,0.006401582155376673
00161_11#00161_11_8,00161,00161_11,00161_11_8,Assisted suicide should be legalized.,Euthanasia gives too much power to doctors to kill,-1,0.9470089077949524,0.03915464133024216,0.01383642852306366
00161_15#00161_15_2,00161,00161_15,00161_15_2,Assisted suicide should be legalized.,Many passages in the Bible indicate opposition to euthanasia,-1,0.8019516468048096,0.000566756003536284,0.1974816918373108
00381_1#00381_1_11,00381,00381_1,00381_1_11,Compulsory national service is a good idea.,Compulsory service brings in unqualified and unfit.,-1,0.03772133216261864,0.0007683478761464357,0.961510419845581
00381_1#00381_1_3,00381,00381_1,00381_1_3,Compulsory national service is a good idea.,Unnecessary to train whole nation to prepare for threats.,-1,0.0005169457872398198,0.0005453720223158598,0.9989376664161682
00381_1#00381_1_7,00381,00381_1,00381_1_7,Compulsory national service is a good idea.,Compulsory service inefficiently uses training resources,-1,0.056430310010910034,0.9311519265174866,0.012417719699442387
00381_1#00381_1_8,00381,00381_1,00381_1_8,Compulsory national service is a good idea.,No justification for mandatory service where no threat exists.,-1,0.21111293137073517,0.0003179433988407254,0.7885691523551941
00381_2#00381_2_2,00381,00381_2,00381_2_2,Compulsory national service is a good idea.,Patriotism should not be based on military service.,-1,0.00010822735202964395,2.0916775611112826e-05,0.9998708963394165
00381_4#00381_4_8,00381,00381_4,00381_4_8,Compulsory national service is a good idea.,Mandatory military service will still have inequalities,-1,9.27862711250782e-05,1.7170676073874347e-05,0.9998900890350342
00381_5#00381_5_4,00381,00381_5,00381_5_4,Compulsory national service is a good idea.,Mandatory service unjustified to increase political engagement.,-1,0.9963909983634949,0.000252187077421695,0.0033568006474524736
00381_6#00381_6_11,00381,00381_6,00381_6_11,Compulsory national service is a good idea.,Military service diverts young from university/career.,-1,0.00043577392352744937,0.0002971864596474916,0.999267041683197
00393_6#00393_6_7,00393,00393_6,00393_6_7,Humans should stop eating animals and become vegetarians.,Granting rights to animals would damage human rights,-1,0.029174765571951866,0.006959565449506044,0.9638655781745911
00393_8#00393_8_2,00393,00393_8,00393_8_2,Humans should stop eating animals and become vegetarians.,Vegetarians adopt a proper philosophy toward animals,1,0.8988659381866455,0.0969633162021637,0.004170689266175032
00393_8#00393_8_9,00393,00393_8,00393_8_9,Humans should stop eating animals and become vegetarians.,Farming animals for meat is very unnatural.,1,0.6341073513031006,0.36381205916404724,0.00208056578412652
00453_2#00453_2_4,00453,00453_2,00453_2_4,Sale of violent video games to minors should be banned.,"Ban makes parents"" job easier.",1,0.08641292154788971,0.10142223536968231,0.812164843082428
00453_5#00453_5_5,00453,00453_5,00453_5_5,Sale of violent video games to minors should be banned.,Ban wrongly alienates video games.,-1,0.9976565837860107,0.000623623316641897,0.0017197227571159601
